timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-09T12:51:29.664Z,0,3,1500,768x432,0.9605,,
2025-12-09T12:51:29.670Z,0,3,1500,768x432,0.9605,,rebuffer happen
2025-12-09T12:51:29.970Z,0,3,1500,768x432,1.2565,,
2025-12-09T12:51:30.260Z,0.307,3,1500,768x432,1.327509,,
2025-12-09T12:51:30.537Z,0.665,3,1500,768x432,1.471239,,
2025-12-09T12:51:31.181Z,0.778,3,1500,768x432,1.707114,,
2025-12-09T12:51:31.351Z,1.103,3,1500,768x432,1.6896540000000002,,
2025-12-09T12:51:31.980Z,1.192,3,1500,768x432,1.889228,,
2025-12-09T12:51:32.624Z,0.991,3,1500,768x432,1.9085809999999999,,
2025-12-09T12:51:33.079Z,1.249,3,1500,768x432,1.9784499999999996,,
2025-12-09T12:51:33.783Z,0.973,3,1500,768x432,1.9988330000000003,,
2025-12-09T12:51:34.090Z,1.226,3,1500,768x432,1.9974209999999997,,
2025-12-09T12:51:34.874Z,0.91,3,1500,768x432,2.0110580000000002,,
2025-12-09T12:51:35.136Z,1.153,3,1500,768x432,1.955304,,
2025-12-09T12:51:35.406Z,1.281,3,1500,768x432,1.9744609999999998,,
2025-12-09T12:51:36.138Z,1.087,3,1500,768x432,1.9368660000000002,,
2025-12-09T12:51:36.364Z,1.315,3,1500,768x432,1.9084379999999994,,
2025-12-09T12:51:37.090Z,1.289,3,1500,768x432,1.9889549999999998,,
2025-12-09T12:51:37.816Z,0.989,3,1500,768x432,1.9613640000000006,,
2025-12-09T12:51:38.042Z,1.237,3,1500,768x432,1.9385270000000006,,
2025-12-09T12:51:38.783Z,0.929,3,1500,768x432,1.9919150000000005,,
2025-12-09T12:51:39.018Z,1.182,3,1500,768x432,1.9696979999999993,,
2025-12-09T12:51:39.753Z,0.867,3,1500,768x432,1.917914999999999,,
2025-12-09T12:51:39.992Z,1.364,3,1500,768x432,2.005801,,
2025-12-09T12:51:40.713Z,1.077,3,1500,768x432,1.9670360000000002,,
2025-12-09T12:51:40.936Z,1.313,3,1500,768x432,1.9429979999999993,,
2025-12-09T12:51:41.662Z,1.007,3,1500,768x432,1.9135660000000012,,
2025-12-09T12:51:41.871Z,1.28,3,1500,768x432,2.0069240000000015,,
2025-12-09T12:51:42.667Z,1.213,3,1500,768x432,1.9067319999999999,,
2025-12-09T12:51:42.954Z,1.196,3,1500,768x432,1.941737999999999,,
2025-12-09T12:51:43.747Z,0.874,3,1500,768x432,1.92976,,
2025-12-09T12:51:44.009Z,1.142,3,1500,768x432,1.9903879999999994,,
2025-12-09T12:51:44.806Z,0.829,3,1500,768x432,1.9805589999999995,,
2025-12-09T12:51:45.104Z,1.054,3,1500,768x432,1.973825999999999,,
2025-12-09T12:51:45.943Z,0.76,3,1500,768x432,1.937428999999998,,
2025-12-09T12:51:46.198Z,0.992,3,1500,768x432,1.9806329999999992,,
2025-12-09T12:51:46.471Z,1.229,3,1500,768x432,1.9027619999999992,,
2025-12-09T12:51:47.255Z,0.936,3,1500,768x432,1.9299820000000025,,
2025-12-09T12:51:47.535Z,1.169,3,1500,768x432,1.9394230000000015,,
2025-12-09T12:51:48.317Z,0.882,3,1500,768x432,1.967009000000001,,
2025-12-09T12:51:48.582Z,1.107,3,1500,768x432,1.9987940000000002,,
