timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-06T09:00:59.378Z,0,2,1000,640x360,1.7405,,
2025-12-06T09:00:59.382Z,0,2,1000,640x360,1.7405,,rebuffer happen
2025-12-06T09:00:59.405Z,0.1,2,1000,640x360,1.740184,,rebuffer happen
2025-12-06T09:00:59.495Z,0.391,2,1000,640x360,1.841294,,
2025-12-06T09:00:59.563Z,0.418,3,1500,768x432,1.780202,4266,
2025-12-06T09:00:59.578Z,0,3,1500,768x432,1.76696,4266,rebuffer happen
2025-12-06T09:00:59.712Z,0.189,3,1500,768x432,1.838506,4266,
2025-12-06T09:00:59.854Z,0.514,3,1500,768x432,1.7955590000000001,4198,
2025-12-06T09:01:00.019Z,0.905,3,1500,768x432,1.5446080000000002,4060,
2025-12-06T09:01:00.150Z,1.327,3,1500,768x432,1.568126,4051,
2025-12-06T09:01:00.301Z,1.731,3,1500,768x432,1.671985,4067,
2025-12-06T09:01:00.602Z,2.064,3,1500,768x432,1.7723200000000001,4020,
2025-12-06T09:01:01.076Z,2.185,3,1500,768x432,1.7982649999999998,3880,
2025-12-06T09:01:01.815Z,2.021,3,1500,768x432,1.9279640000000002,3661,
2025-12-06T09:01:02.142Z,2.256,3,1500,768x432,1.920461,3432,
2025-12-06T09:01:02.662Z,2.208,3,1500,768x432,1.9149790000000007,3397,
2025-12-06T09:01:03.146Z,2.225,3,1500,768x432,1.9493299999999998,3446,
2025-12-06T09:01:03.620Z,2.26,3,1500,768x432,1.9667940000000006,3570,
2025-12-06T09:01:04.128Z,2.243,3,1500,768x432,1.9750949999999996,3586,
2025-12-06T09:01:04.693Z,2.164,3,1500,768x432,1.995107,3678,
2025-12-06T09:01:05.207Z,2.165,3,1500,768x432,1.9840229999999996,3693,
2025-12-06T09:01:05.691Z,2.171,3,1500,768x432,1.993366,3560,
2025-12-06T09:01:06.198Z,2.169,3,1500,768x432,1.9896329999999995,3444,
2025-12-06T09:01:06.682Z,2.179,3,1500,768x432,1.9010309999999997,3303,
2025-12-06T09:01:07.187Z,2.182,3,1500,768x432,2.008852,3156,
2025-12-06T09:01:07.691Z,2.17,3,1500,768x432,1.9943990000000005,3127,
2025-12-06T09:01:08.185Z,2.185,3,1500,768x432,2.0150520000000007,3164,
2025-12-06T09:01:08.698Z,2.172,3,1500,768x432,1.9895790000000009,3041,
